
0,064	0,061	0,125	0,062	0,066	0,065	0,071	0,065	0,066	0,074	0,065	0,069	570
0,063	0,065	0,629	0,529	0,759	0,775	0,855	0,892	0,909	0,909	0,067	0,066	570
0,064	0,062	0,592	0,536	0,747	0,743	0,801	0,887	0,887	0,883	0,063	0,065	570
0,064	0,062	0,575	0,469	0,720	0,591	0,852	0,828	0,832	0,848	0,063	0,065	570
0,064	0,061	0,561	0,556	0,708	0,691	0,743	0,816	0,852	0,860	0,064	0,066	570
0,063	0,062	0,648	0,468	0,814	0,731	0,803	0,864	0,905	0,874	0,063	0,064	570
0,065	0,064	0,591	0,573	0,733	0,818	0,833	0,894	0,951	0,846	0,066	0,066	570
0,068	0,069	0,067	0,078	0,072	0,077	0,081	0,075	0,071	0,070	0,071	0,072	570

